temperatura;amonia;idade;peso;sexo;fotoperiodo;ruido;luz;umidade;infeccoes;animais_por_gaiola;risco
25;26;545;375;0;16;13;169;93;0;3;5
28;18;124;191;1;14;56;68;32;1;3;6
40;12;608;128;0;12;19;79;82;1;4;5
34;27;399;118;0;10;47;221;43;0;4;5
31;26;677;465;1;11;45;120;23;1;2;5
30;17;684;447;0;15;77;108;36;1;4;7
31;22;42;257;1;13;53;149;2;0;3;7
30;17;149;83;0;11;28;132;3;0;2;6
36;22;209;373;0;12;74;202;67;1;2;7
38;28;581;31;0;15;49;162;37;1;3;5
25;25;555;23;1;13;79;71;0;1;4;8
30;21;292;80;0;10;46;221;24;1;5;7
26;24;65;279;1;11;27;203;57;0;5;5
30;30;33;426;0;11;67;192;88;1;1;6
28;9;231;60;1;16;64;75;9;0;1;5
34;28;351;274;1;12;36;249;61;1;1;5
21;9;257;36;1;12;24;249;7;1;5;5
40;28;704;355;0;14;26;94;25;0;1;5
27;25;483;33;1;11;12;292;26;1;1;6
36;27;247;23;0;13;47;219;96;0;5;6
33;18;471;261;0;12;30;279;1;1;4;6
24;21;55;376;1;16;22;231;88;1;1;6
38;17;481;382;1;13;54;77;42;1;4;4
28;12;350;170;0;12;69;177;52;1;3;6
28;11;276;76;0;16;79;157;61;1;4;5
21;14;533;160;1;16;56;79;81;1;4;6
28;18;605;446;0;16;18;273;82;1;1;6
23;30;239;198;0;10;18;242;3;1;1;6
20;20;564;348;1;13;79;149;26;0;2;7
32;23;45;263;1;14;69;139;51;0;4;6
26;26;350;98;1;16;79;298;2;0;5;6
33;21;139;344;0;16;57;89;99;1;3;6
22;27;161;326;1;13;48;232;24;1;4;5
28;24;305;102;0;14;60;63;92;1;4;5
39;29;356;468;1;13;20;268;51;0;3;6
39;26;272;500;1;14;32;77;27;0;5;5
24;17;170;457;0;13;77;192;59;0;2;6
22;9;607;445;1;12;69;166;11;1;5;5
38;10;346;46;0;13;15;250;8;1;3;5
39;9;176;401;1;13;75;152;18;0;3;6
24;25;639;37;1;13;50;84;95;0;2;5
28;14;299;203;0;12;67;177;24;0;1;5
26;16;699;462;0;13;24;223;66;1;1;5
25;27;360;357;0;10;39;215;22;1;3;5
25;29;591;482;0;11;30;157;27;0;1;5
34;23;218;232;1;14;48;294;14;1;3;6
38;30;300;170;0;16;60;215;53;1;3;5
39;25;661;121;1;14;76;76;31;1;2;5
29;16;109;443;1;11;47;230;96;1;1;5
38;19;152;300;1;11;39;253;58;0;2;5
39;27;690;211;1;16;15;69;6;0;2;6
27;14;714;233;1;13;18;70;3;0;1;5
23;24;363;343;1;15;60;245;94;1;1;6
29;10;198;372;1;12;71;152;8;0;3;5
33;10;61;287;1;14;16;198;11;1;2;6
30;17;199;114;0;11;23;299;84;0;2;4
21;30;202;306;1;12;43;146;94;1;5;5
23;21;677;455;0;14;11;172;25;1;3;5
27;24;472;456;0;10;55;122;15;1;1;5
23;24;623;175;0;14;25;139;71;0;4;5
38;14;609;95;1;16;33;238;67;1;1;7
31;13;332;311;0;11;31;70;20;1;4;6
37;10;75;253;0;12;53;163;30;1;5;5
39;25;283;87;1;10;61;178;48;1;3;5
33;16;720;24;1;11;32;271;98;1;5;5
36;24;696;346;0;13;54;191;15;1;5;5
33;29;690;441;0;12;57;100;18;0;4;5
26;10;251;390;0;15;71;242;65;1;4;7
28;19;214;467;1;14;55;126;2;0;2;5
31;29;497;62;0;12;43;105;76;1;5;4
36;10;639;24;0;15;59;243;7;1;1;7
36;13;471;211;0;16;46;94;6;1;1;6
22;21;689;131;1;16;28;191;96;1;1;5
34;30;412;481;0;12;52;86;89;0;3;5
31;23;224;54;1;16;45;271;62;0;2;5
31;18;168;265;0;13;14;162;28;1;1;6
22;21;130;478;0;14;40;194;39;1;1;5
36;15;633;233;1;11;47;177;70;1;4;5
28;21;344;122;1;15;71;243;96;1;2;5
25;29;718;245;1;10;36;127;15;0;2;7
36;13;639;147;1;12;59;267;23;0;3;6
33;10;172;52;1;14;36;108;12;1;3;4
34;26;339;346;0;13;54;186;71;1;1;6
24;23;726;417;0;15;24;286;19;0;1;5
31;24;527;467;0;15;22;93;5;1;2;6
29;12;46;464;1;13;34;282;54;1;2;6
28;18;305;249;0;11;80;192;19;1;4;5
28;28;700;181;1;10;49;286;17;0;4;5
39;24;372;412;1;16;42;247;98;0;3;6
36;18;626;263;0;16;63;298;20;0;5;6
25;18;211;288;0;16;73;69;44;1;2;5
27;13;413;345;0;11;80;139;2;1;1;6
24;22;297;43;1;14;27;197;92;1;2;5
33;17;481;315;1;12;57;108;16;0;4;5
31;15;131;420;0;16;71;151;3;1;5;5
28;27;275;50;0;14;54;223;60;1;5;5
23;12;24;36;1;14;62;201;11;0;3;6
37;24;383;381;1;15;65;70;44;1;4;5
24;17;504;280;0;12;16;103;32;0;3;6
30;23;482;209;1;10;75;247;79;0;2;5
24;14;615;216;0;12;48;288;86;0;3;5
37;28;236;246;1;10;33;72;24;0;4;5
33;25;432;68;0;15;49;144;44;1;4;5
27;27;627;324;0;12;18;68;75;0;1;6
26;15;703;107;1;12;78;73;86;1;5;5
35;18;296;218;0;12;28;191;15;1;5;5
23;15;232;340;1;10;49;221;88;0;2;5
21;25;629;14;1;11;41;146;85;0;2;5
30;25;162;249;1;13;54;207;19;1;4;5
31;12;730;56;1;15;17;62;37;0;3;5
39;18;241;164;1;10;50;177;60;0;3;5
36;11;398;185;0;16;52;176;58;0;2;5
29;26;344;62;0;11;51;251;93;1;2;3
34;20;494;458;0;11;59;82;23;1;3;5
21;27;154;334;1;13;22;114;52;1;5;5
28;13;501;440;1;12;80;170;83;0;4;5
26;16;574;152;0;11;70;182;86;1;5;5
27;10;279;311;1;12;42;122;82;1;1;6
29;22;649;172;0;15;37;123;49;0;1;6
24;14;156;449;1;11;26;213;38;1;2;6
33;19;230;454;1;15;57;166;78;1;3;5
36;28;50;357;0;11;43;200;85;0;5;6
21;21;159;332;1;14;37;260;67;1;5;6
29;19;125;325;0;12;78;171;82;0;3;6
32;18;24;96;1;15;47;120;83;0;4;6
32;14;589;191;1;10;11;152;93;1;1;4
38;9;88;458;1;14;57;73;51;0;3;4
28;18;28;207;1;12;62;125;36;0;4;5
37;26;137;267;0;15;46;123;75;0;4;5
24;9;46;110;1;11;55;293;45;0;3;5
24;27;193;334;0;11;16;106;55;1;3;6
29;25;448;494;1;10;58;102;20;1;2;6
38;11;54;172;1;10;56;214;63;0;1;5
37;22;346;192;0;15;72;246;42;0;3;5
20;17;146;230;1;14;36;222;3;0;1;5
33;26;650;305;1;11;38;107;27;0;2;5
27;24;723;348;0;15;33;109;67;1;4;5
24;10;291;260;0;15;39;111;5;0;5;6
20;14;537;289;0;15;47;219;38;1;1;5
31;10;172;67;1;11;53;188;7;0;4;5
37;29;170;223;0;14;63;248;100;1;4;5
20;13;676;108;0;16;18;237;84;0;2;5
27;14;462;313;0;13;62;258;25;0;2;5
24;11;381;377;1;14;55;236;99;0;5;5
22;10;222;35;0;11;43;192;68;0;1;5
36;16;321;17;1;11;59;296;4;1;5;5
27;28;407;478;1;11;41;196;85;0;3;4
33;22;124;399;0;14;60;265;57;1;3;5
32;12;75;487;0;13;46;108;43;0;5;6
25;16;587;484;0;12;27;67;58;0;5;5
34;23;460;278;0;12;51;237;85;0;3;5
36;16;515;433;0;11;65;152;93;0;2;6
23;12;524;27;0;13;31;143;0;1;3;5
38;30;692;461;1;10;68;188;18;0;5;5
40;11;119;53;1;11;47;112;66;0;5;5
40;27;381;12;1;15;48;228;27;0;4;5
28;25;277;135;0;14;17;98;66;0;3;5
25;16;322;116;1;16;54;286;11;1;4;5
23;9;382;135;1;14;65;225;18;1;3;5
33;23;382;389;0;14;65;289;72;0;3;6
35;20;25;260;1;13;26;127;71;1;2;5
30;9;227;42;0;16;24;300;51;0;1;5
24;17;695;158;0;13;74;173;64;0;2;6
25;26;229;213;0;11;78;285;26;1;1;5
25;14;513;110;0;10;38;226;80;1;1;5
27;27;108;203;1;12;57;73;23;0;2;5
20;24;166;206;1;12;17;150;20;0;2;5
32;16;515;163;1;16;33;208;69;0;3;6
32;13;49;28;1;14;75;101;85;1;5;6
27;19;630;259;1;15;20;276;38;1;4;5
32;9;403;27;1;15;45;207;97;0;5;6
22;25;59;218;1;11;31;112;71;0;3;6
40;16;512;25;0;10;68;164;25;1;1;5
26;24;683;309;0;13;69;185;86;1;1;5
21;13;263;285;1;16;10;255;63;1;1;5
30;15;184;142;0;16;48;66;24;0;1;5
30;15;588;417;0;10;55;287;8;0;2;6
24;26;261;388;0;16;65;187;12;1;4;6
39;21;462;64;0;14;40;282;38;1;5;6
21;26;615;269;0;15;16;279;33;1;2;5
38;30;662;385;1;10;18;118;81;0;5;5
31;30;76;318;1;16;77;175;54;1;5;5
38;20;591;164;0;16;15;119;10;1;2;5
34;30;242;314;0;12;69;108;6;0;1;5
37;15;307;163;0;10;60;220;14;1;5;6
20;18;377;138;0;11;14;147;95;0;4;5
23;13;620;391;1;16;52;180;96;0;4;6
38;25;127;194;0;15;41;103;88;1;4;6
26;24;34;22;0;15;50;265;49;1;3;5
21;9;618;433;1;10;47;102;40;0;2;5
31;30;261;271;1;10;51;286;84;0;3;6
38;10;695;95;0;15;18;281;32;1;5;5
35;28;381;443;0;13;58;224;15;0;2;6
39;24;459;21;1;14;64;164;33;0;3;5
36;17;577;326;1;12;46;104;13;0;4;5
32;23;602;292;1;14;68;255;44;1;5;6
34;30;117;435;1;15;79;294;21;1;1;6
30;24;550;466;0;12;32;216;14;0;1;5
22;25;321;420;0;10;18;160;49;0;4;6
24;24;461;468;0;13;27;125;17;0;3;6
30;13;94;266;1;13;29;90;82;0;5;5
37;11;465;491;1;12;16;170;33;0;3;5
23;9;29;310;1;15;30;101;89;1;4;6
36;9;186;182;0;12;15;202;83;0;4;5
21;10;592;57;1;15;39;285;38;1;3;5
30;23;354;68;1;10;13;199;21;0;4;5
37;27;681;345;0;10;66;294;20;0;2;5
26;19;531;448;0;10;51;101;38;0;4;5
37;18;427;86;1;15;78;104;24;1;4;5
27;26;576;111;1;12;25;202;44;1;2;6
26;9;256;213;0;10;31;97;97;0;2;6
34;18;577;30;1;14;16;131;80;0;4;5
39;24;39;48;0;13;15;246;15;0;2;6
27;19;707;495;0;11;30;200;20;0;2;5
23;18;403;406;1;12;26;141;50;1;1;6
39;24;276;127;0;10;55;284;24;1;3;5
30;27;575;21;0;15;72;229;97;0;1;6
28;28;528;385;1;10;61;276;74;0;3;5
27;16;225;383;1;16;40;176;25;1;4;5
24;17;489;335;1;13;56;214;14;0;3;7
24;21;350;358;0;11;32;107;32;0;1;6
27;28;688;367;1;15;62;242;10;1;4;6
40;13;330;331;1;15;74;70;0;1;2;5
40;21;537;390;0;14;75;126;83;1;2;5
30;12;142;261;0;15;74;180;19;0;2;7
36;11;248;294;1;16;45;187;84;0;5;6
36;13;431;27;1;15;75;79;80;0;4;6
36;20;679;180;1;12;61;229;87;0;2;7
37;23;125;279;0;15;15;177;52;0;2;7
20;28;718;489;0;15;16;268;45;1;1;7
37;10;582;293;1;16;30;196;57;1;2;5
40;13;713;132;1;14;25;171;85;0;2;6
26;28;21;138;0;14;44;199;36;0;3;5
32;26;149;374;1;16;77;128;9;1;3;6
30;25;649;430;0;11;78;84;46;1;4;5
40;18;263;347;0;11;39;288;80;1;5;4
37;23;402;498;0;11;14;291;33;0;1;6
26;27;650;53;1;15;21;102;67;1;5;5
27;18;574;314;1;14;63;99;13;0;1;6
32;20;339;148;1;12;15;72;84;0;5;6
24;30;576;263;0;15;34;164;12;1;4;5
39;13;107;266;0;16;45;117;31;1;4;5
24;9;366;380;0;11;57;174;0;0;2;5
33;17;591;45;0;11;69;167;8;1;5;7
25;12;169;335;0;15;78;113;65;1;5;5
26;20;77;267;0;11;54;97;19;0;5;5
35;29;500;353;0;13;10;219;46;0;2;5
40;18;35;130;1;10;69;80;61;1;4;5
22;29;497;281;1;16;78;277;26;1;4;7
20;19;217;55;0;16;62;256;74;0;1;5
40;11;442;329;0;13;24;128;99;0;3;8
22;21;287;75;1;10;35;265;55;0;2;6
30;19;668;111;0;11;72;285;89;0;1;4
34;14;297;397;0;10;45;167;49;0;3;6
38;9;334;298;0;12;14;233;85;0;2;3
36;9;527;211;1;12;35;181;29;1;2;4
21;18;295;252;0;14;32;300;53;1;3;5
23;16;720;314;0;16;50;227;88;0;4;5
33;27;560;436;1;14;42;227;78;0;2;7
22;11;28;383;1;16;50;109;43;0;3;7
32;25;561;207;0;15;60;94;75;0;1;7
26;15;662;10;0;11;37;111;0;0;3;5
30;15;21;28;1;11;62;110;0;1;1;7
34;19;559;416;1;10;10;247;45;0;4;5
20;25;169;337;0;16;33;203;100;1;1;6
32;29;367;200;0;11;12;277;82;0;1;5
24;28;346;409;1;15;47;192;46;1;4;6
20;15;546;445;1;12;66;90;1;0;2;5
20;20;328;256;1;13;30;165;20;0;2;5
35;18;31;467;0;14;17;134;80;0;5;6
21;30;439;261;1;13;35;200;89;0;4;5
27;27;491;312;0;11;35;174;23;0;3;5
39;19;581;381;1;10;31;135;11;0;3;5
35;28;187;156;1;15;34;255;64;1;5;5
30;10;602;120;0;11;34;112;1;0;4;5
27;22;357;23;1;11;51;122;27;0;2;6
21;21;311;18;0;12;26;170;54;1;4;6
40;9;62;361;0;11;15;116;44;0;2;7
21;29;714;240;0;14;12;290;98;1;3;6
37;22;292;78;0;14;27;74;25;1;3;7
39;20;669;455;0;15;15;236;87;0;1;7
23;17;622;19;0;13;17;186;14;1;3;6
20;24;57;252;0;14;50;219;19;0;2;5
21;16;719;430;0;11;40;250;19;0;3;6
28;11;307;455;0;13;39;166;48;0;3;5
30;13;656;159;1;16;44;94;74;0;1;5
30;30;296;460;1;14;64;232;7;0;3;5
29;14;22;427;0;14;32;266;65;0;3;5
26;23;432;144;1;13;76;277;15;0;4;6
25;20;81;314;1;11;33;94;24;0;2;6
29;11;297;58;1;15;70;129;57;1;3;6
30;18;724;318;0;12;49;107;19;1;1;6
30;13;340;492;1;12;18;262;85;0;2;6
40;22;501;440;0;16;17;170;81;0;1;5
31;18;468;321;0;11;21;277;82;1;5;4
21;18;39;411;0;15;51;270;41;0;1;7
20;11;328;411;1;13;66;96;23;0;2;7
33;30;718;473;1;10;10;265;39;0;4;7
37;19;537;495;1;15;74;276;23;1;4;4
21;28;525;360;1;16;72;189;40;0;1;6
35;16;54;88;1;13;64;124;7;1;5;6
35;9;528;226;0;10;50;232;65;0;1;5
34;10;55;107;1;16;60;252;84;1;4;5
39;16;507;194;1;11;66;220;13;0;2;6
40;29;36;220;1;11;29;280;7;0;5;6
27;13;307;211;0;13;20;269;45;1;3;5
35;22;42;491;1;16;15;181;2;0;4;6
25;11;113;161;1;14;46;65;23;0;1;5
23;18;477;82;0;14;80;151;69;1;2;6
31;27;410;54;1;15;77;61;40;1;2;7
38;16;440;447;1;16;31;226;39;1;5;6
30;17;630;376;0;16;61;115;62;0;1;5
29;29;487;61;1;14;42;124;60;1;2;5
29;24;77;500;0;15;49;224;59;0;4;5
35;26;512;168;1;16;70;205;87;1;4;6
21;16;526;487;0;11;37;140;17;0;4;5
25;28;97;148;1;12;70;235;75;1;3;6
27;25;230;250;1;12;33;66;85;1;3;6
23;29;668;500;0;14;33;60;51;0;4;7
28;26;666;349;0;15;21;136;58;1;1;6
21;28;504;362;1;16;76;179;15;0;2;7
30;9;544;189;0;12;17;163;89;0;2;3
28;25;214;225;0;16;69;120;88;1;4;5
23;25;168;190;1;11;27;151;28;1;4;7
25;30;238;427;0;10;75;92;78;1;3;7
39;26;510;59;1;15;54;166;37;1;5;7
26;30;483;339;1;12;12;109;78;0;5;7
32;21;121;39;1;14;10;151;83;1;3;5
30;17;326;121;0;14;52;69;66;1;4;5
36;23;285;217;1;11;68;110;93;0;4;6
27;29;371;452;0;11;78;258;7;1;1;6
21;21;603;100;0;12;34;267;65;1;2;6
29;13;183;156;1;12;46;150;27;1;4;6
35;19;609;244;0;11;58;64;42;1;1;6
29;12;512;328;0;14;77;160;68;0;5;6
33;10;411;231;1;16;69;92;63;0;3;7
38;10;444;447;0;15;52;139;79;0;3;6
32;17;547;389;0;13;78;276;8;1;1;6
28;30;239;109;0;11;66;135;60;0;1;5
37;29;139;181;0;13;53;254;81;0;2;6
30;19;178;33;0;10;63;67;86;0;5;6
36;9;660;215;0;10;79;68;82;1;1;6
24;26;633;195;1;15;71;292;63;1;4;5
24;17;510;37;0;16;43;130;98;0;3;6
25;9;484;352;1;12;66;252;29;0;4;6
21;29;348;188;0;12;76;67;80;1;1;6
25;28;191;56;1;13;35;186;97;1;5;5
32;9;583;440;1;12;66;241;13;1;4;7
20;30;220;224;0;14;25;162;36;0;3;6
26;18;442;290;1;13;75;85;33;1;4;4
28;23;98;155;0;11;64;164;72;0;2;5
36;18;32;497;0;14;21;184;56;0;4;7
20;13;164;176;1;12;49;106;26;1;5;5
37;19;531;461;0;13;54;177;90;0;4;5
26;11;305;20;1;13;78;139;5;1;2;6
39;21;512;261;0;16;55;201;74;1;5;5
40;15;584;77;1;15;25;118;23;1;5;5
40;26;237;212;1;16;26;80;47;1;1;6
24;20;110;304;0;14;70;179;74;0;2;6
38;29;432;338;0;12;28;86;8;1;1;4
36;23;644;103;0;16;24;148;76;0;2;7
26;14;283;19;0;14;58;120;2;1;5;5
37;26;74;488;1;12;26;276;52;0;4;7
40;16;351;326;0;15;64;120;76;1;2;7
39;14;671;28;1;11;72;130;81;0;2;7
38;29;388;107;1;11;66;214;59;0;5;7
40;10;719;188;1;10;49;119;10;1;5;7
29;17;724;190;1;15;40;244;69;0;1;7
28;25;697;87;0;14;60;67;77;1;3;7
38;28;378;258;1;13;62;263;49;1;2;7
26;21;353;133;0;10;68;193;67;1;1;7
29;25;669;50;0;12;46;90;55;1;5;7
23;23;599;308;0;14;68;273;34;0;1;7
22;29;707;216;0;10;58;143;70;1;3;7
21;22;417;147;0;16;12;173;12;0;5;7
21;15;336;12;0;13;51;136;25;1;2;7
23;29;567;359;0;10;35;128;85;1;3;6
26;26;693;13;1;12;52;176;34;0;5;5
20;28;418;89;1;10;70;119;38;1;3;6
39;26;90;425;1;15;45;273;98;0;1;6
38;9;577;304;0;12;35;192;97;1;2;7
39;24;151;90;0;16;29;286;83;0;3;5
28;9;222;318;0;11;54;122;2;1;3;6
40;18;607;98;1;10;72;281;97;1;2;5
37;9;381;109;1;13;48;203;38;1;3;5
34;9;380;399;1;16;22;62;42;1;5;6
24;14;395;108;1;10;30;120;49;0;1;6
38;9;689;499;0;12;38;134;49;1;2;6
31;19;718;265;0;15;28;196;54;0;4;7
21;19;484;70;1;12;18;74;67;0;4;5
31;22;346;428;1;12;46;249;44;0;1;6
31;25;652;471;1;16;19;63;38;1;3;5
32;26;449;243;1;11;59;127;75;1;4;6
27;17;57;364;1;14;80;139;16;0;3;6
35;23;387;205;1;16;53;291;83;0;4;7
21;14;539;442;0;10;20;281;57;1;1;5
23;25;386;44;0;11;17;191;64;1;3;7
23;18;369;53;1;10;21;258;5;0;1;5
25;28;338;442;0;14;58;294;76;1;5;5
33;23;482;62;1;11;39;99;15;0;4;5
38;11;102;79;1;16;41;200;33;0;1;7
32;14;504;250;1;16;76;128;26;0;5;5
37;29;329;56;1;13;68;255;14;1;3;6
24;22;239;113;0;13;27;200;41;0;4;5
28;9;588;281;1;16;52;257;64;0;2;6
26;29;542;304;1;14;56;110;45;1;2;6
33;17;336;254;1;10;57;249;32;0;4;5
26;24;297;409;1;15;15;171;94;0;4;6
29;21;645;98;1;15;11;86;41;1;1;7
20;12;354;169;0;13;52;199;61;1;5;5
39;24;300;66;0;14;13;154;35;0;1;5
27;20;578;206;0;14;53;180;90;1;3;6
40;13;78;208;0;10;11;114;35;0;4;5
32;12;333;373;0;14;62;155;69;1;2;5
27;21;115;363;1;10;58;296;65;0;3;6
32;14;216;233;1;14;17;298;82;1;3;5
30;16;143;355;1;10;69;176;43;0;2;5
23;20;410;103;1;12;42;151;40;1;3;6
37;29;711;393;0;14;44;184;6;1;4;7
28;23;223;55;0;15;58;248;50;1;2;7
32;19;321;210;0;10;44;163;75;0;2;6
30;15;726;227;1;14;49;277;79;1;1;6
29;20;43;280;1;10;71;287;37;1;1;7
31;14;650;258;1;16;79;267;43;0;2;7
20;23;708;409;1;15;67;71;3;0;3;7
29;18;432;63;0;10;53;248;23;1;1;7
23;13;345;498;0;14;24;154;1;1;1;5
40;18;317;379;0;14;80;217;89;1;2;7
34;24;262;262;1;16;62;61;36;0;4;7
38;30;487;54;1;12;21;169;43;1;3;7
35;17;458;53;0;12;70;263;32;0;1;7
27;23;464;71;0;10;34;155;97;0;3;5
35;11;415;442;1;11;25;133;12;0;1;7
38;24;388;386;0;10;58;77;73;1;4;6
34;12;236;310;1;16;11;150;23;1;3;5
31;29;494;276;1;10;36;196;57;0;2;6
21;20;374;357;0;12;15;106;70;0;3;6
29;29;196;131;0;15;80;201;77;0;3;6
36;9;273;376;0;12;20;265;46;1;5;7
40;12;367;408;0;13;64;173;69;0;2;6
35;22;516;470;1;16;65;255;27;0;2;6
27;25;72;163;0;13;70;132;48;0;4;5
36;17;318;336;1;13;71;228;74;1;1;6
26;30;614;204;0;13;75;141;81;0;3;6
39;23;715;158;0;14;74;277;38;1;3;5
27;10;715;163;0;14;58;154;5;0;4;6
26;21;68;84;1;13;39;94;49;1;3;7
36;18;690;476;0;12;79;289;98;0;3;6
39;14;600;56;1;12;62;121;38;1;2;6
35;20;372;445;1;16;74;97;58;1;4;5
28;11;658;187;0;15;39;205;26;0;5;6
23;23;563;334;1;14;14;153;38;1;3;7
35;16;178;153;0;14;11;298;18;0;2;7
27;28;248;407;1;16;31;261;36;0;5;7
31;17;492;335;1;15;49;91;28;1;2;5
40;23;255;312;1;11;13;231;66;0;5;6
29;21;28;132;0;15;24;110;74;0;3;6
26;13;605;109;0;14;70;84;88;1;3;7
30;22;70;266;1;11;35;77;8;0;3;7
32;24;614;121;0;13;78;122;54;0;4;5
34;16;582;325;0;14;46;297;63;1;1;7
26;13;185;273;0;14;20;97;66;0;5;6
34;17;46;149;1;14;75;209;36;1;3;5
31;27;169;200;0;10;29;235;100;0;3;6
40;16;726;239;0;15;52;77;12;0;5;6
28;12;286;422;1;12;55;229;27;1;2;7
30;28;368;403;1;15;51;70;3;0;1;6
39;27;489;381;1;12;50;178;83;0;3;6
23;9;280;264;0;11;47;83;73;0;5;6
23;10;363;388;1;10;75;282;18;0;1;5
37;16;185;52;1;10;63;217;24;0;5;6
26;21;55;99;0;13;42;243;33;1;3;6
38;11;517;496;1;14;65;116;20;0;3;5
30;25;29;195;1;12;11;284;55;0;3;5
25;13;306;364;0;16;77;281;47;0;3;5
27;24;384;25;1;16;60;206;0;0;1;7
28;21;381;378;1;12;46;289;10;1;4;6
25;16;350;324;0;14;64;86;35;0;3;6
38;17;167;374;1;13;57;115;61;1;1;7
37;27;704;163;1;11;17;145;18;1;5;5
40;20;682;275;1;16;77;218;93;0;2;7
36;11;156;418;0;12;66;84;87;0;2;7
20;27;447;437;1;15;61;257;22;0;3;6
27;21;526;166;0;10;74;247;15;0;2;8
32;9;481;196;1;13;17;237;73;0;2;6
33;12;210;152;1;13;73;294;91;0;1;6
32;10;45;141;0;15;29;83;85;0;2;6
30;10;485;494;1;10;37;185;50;1;1;6
25;26;534;181;0;13;77;300;52;1;3;7
29;14;159;115;1;13;14;147;37;0;4;7
36;17;25;416;0;16;57;179;36;0;1;7
33;15;146;300;1;14;47;99;15;0;1;5
36;21;59;133;0;15;40;237;56;1;1;7
28;19;407;430;1;12;56;151;74;1;3;5
30;28;494;286;0;13;11;211;75;1;5;6
21;23;80;150;1;13;13;140;47;0;5;6
34;10;56;214;0;13;30;222;39;1;1;5
25;23;508;39;1;14;35;106;90;1;1;7
38;16;49;424;0;13;22;138;2;1;2;6
39;12;119;403;1;16;23;205;65;0;5;5
21;12;636;298;0;15;65;229;83;1;2;5
24;18;687;493;1;10;73;169;83;1;4;7
26;23;503;104;1;10;24;156;1;1;5;6
21;27;412;446;0;11;30;177;78;1;2;7
27;10;441;91;1;13;24;252;65;0;5;6
28;12;644;411;1;12;76;83;82;1;1;6
39;20;86;105;1;14;76;150;50;1;4;6
38;22;316;280;0;16;22;265;77;1;3;5
33;13;501;14;1;10;39;270;79;1;5;7
26;12;561;234;1;16;54;180;54;0;3;6
27;20;621;106;0;13;11;275;73;1;3;7
40;14;654;196;0;16;16;71;13;1;1;7
38;9;465;22;0;10;29;203;79;1;5;8
28;13;110;371;0;15;79;186;61;1;2;6
29;17;597;186;0;15;55;77;16;1;2;6
27;25;485;198;1;15;15;109;42;0;4;7
31;17;281;434;0;12;18;135;58;1;1;6
40;21;93;416;1;10;13;224;7;1;4;5
40;11;75;464;1;14;11;300;89;0;3;6
34;30;378;409;0;11;40;256;83;1;5;5
40;12;471;463;1;11;64;102;12;1;1;7
24;20;541;366;0;11;64;267;11;1;2;5
22;15;683;211;1;10;11;299;77;0;1;6
20;21;122;196;0;14;22;119;3;0;5;6
33;17;171;235;0;11;63;208;11;0;1;6
40;18;291;464;0;10;44;88;15;0;3;6
21;10;220;471;0;10;22;69;20;1;2;6
31;11;102;18;1;16;21;279;9;0;1;5
38;18;611;200;0;11;62;188;6;1;4;6
31;15;44;165;0;15;66;254;50;1;2;7
26;10;117;276;1;16;64;225;80;1;3;5
38;10;415;50;1;14;60;214;81;0;2;6
23;9;480;374;1;14;18;300;8;1;5;6
26;25;717;121;0;15;58;230;50;0;1;7
34;27;444;389;0;15;23;268;57;0;4;6
29;9;347;185;1;11;79;150;89;0;4;6
37;25;72;433;1;10;66;158;24;0;2;6
35;26;542;213;1;15;45;248;67;0;1;6
21;14;100;424;0;11;11;294;72;0;3;6
21;11;512;69;1;14;33;166;93;1;5;6
32;23;289;188;0;11;55;108;22;1;3;6
40;22;110;19;0;14;33;231;73;1;3;5
23;25;333;337;0;10;56;292;48;1;5;8
24;27;565;274;0;16;16;243;58;1;2;6
26;17;607;94;0;10;31;231;36;0;5;6
32;26;664;290;0;12;58;266;28;1;5;6
21;23;717;189;0;16;36;217;22;1;1;4
26;22;259;76;1;14;46;199;22;1;5;7
29;22;671;276;1;16;26;126;69;0;5;6
33;10;655;391;0;12;43;201;49;0;2;6
21;26;251;100;1;13;67;133;100;0;1;5
39;25;269;377;1;12;63;237;95;1;2;6
29;20;79;83;0;13;75;67;13;1;5;6
40;30;458;317;1;11;60;91;23;0;4;5
21;24;500;408;1;14;60;263;60;1;3;7
23;27;200;424;0;11;65;247;55;0;5;7
20;24;486;289;1;10;62;88;70;0;4;7
24;17;664;266;1;15;74;124;26;0;4;6
20;26;343;202;1;13;61;289;8;1;5;6
35;14;200;69;0;13;37;72;100;1;2;6
23;20;588;295;1;12;16;206;58;1;2;5
33;18;57;181;0;10;55;287;52;0;4;6
27;9;367;299;0;14;22;101;91;1;2;6
31;10;543;40;1;10;15;98;28;0;3;6
36;30;397;40;1;16;17;200;10;0;4;6
27;28;135;195;1;11;42;136;75;0;5;6
40;9;59;304;0;10;68;186;57;0;3;5
36;13;494;435;1;11;39;205;97;0;4;6
34;9;570;222;1;13;80;96;12;0;4;6
33;18;304;383;0;10;56;159;61;1;3;7
22;28;271;138;0;16;61;140;23;1;4;6
25;20;707;78;1;10;11;178;5;1;2;6
33;13;176;307;1;12;47;165;8;0;5;7
23;9;653;281;0;12;32;69;23;0;2;6
29;29;164;227;1;12;26;193;16;0;2;5
27;17;411;124;1;10;54;163;80;1;5;6
39;17;30;475;1;14;25;64;26;0;2;6
33;30;509;391;1;10;73;70;19;0;3;5
38;26;569;312;1;11;77;289;13;1;5;7
27;22;102;152;0;11;47;295;64;1;2;7
