temperatura;amonia;idade;peso;sexo;fotoperiodo;ruido;luz;umidade;infeccoes;animais_por_gaiola;risco
20;10;95;44;0;16;41;210;45;0;5;5
30;16;361;235;0;14;24;257;31;1;4;6
28;9;30;347;1;12;68;280;46;1;2;5
32;25;155;23;1;14;72;101;69;1;1;5
33;30;528;150;0;13;79;139;76;1;4;5
37;11;359;199;0;15;76;262;71;1;3;7
28;27;428;423;0;16;45;69;54;0;3;7
31;25;568;226;1;13;46;171;86;1;1;6
32;25;530;188;0;10;19;202;89;0;5;7
37;23;96;139;1;10;34;241;100;1;5;5
34;24;664;373;1;16;60;174;31;1;4;8
35;22;165;324;1;13;27;157;1;1;5;7
36;28;42;305;1;13;12;185;1;0;3;5
27;15;392;347;0;12;52;289;5;0;5;6
33;27;182;463;0;12;53;264;33;1;2;5
39;16;348;350;0;10;47;237;89;0;1;5
26;10;326;411;1;16;38;149;93;0;2;5
39;14;300;365;1;12;78;103;8;1;3;5
29;9;118;25;1;10;28;131;9;0;2;6
31;23;98;216;1;10;69;244;39;0;3;6
31;25;481;410;0;16;68;211;17;0;5;6
38;18;535;226;0;16;42;192;36;1;3;6
34;20;370;160;1;13;20;240;82;0;2;4
28;28;688;111;1;11;39;182;69;1;2;6
28;9;461;402;0;14;44;111;30;0;3;5
38;11;685;338;1;11;43;154;31;1;1;6
20;26;152;471;1;12;10;65;94;1;4;6
39;29;233;327;0;11;75;187;68;1;2;6
37;9;183;248;0;10;12;72;9;0;4;7
30;29;474;337;1;10;22;213;59;1;2;6
21;19;409;147;1;12;13;154;35;0;3;6
25;15;369;154;0;11;10;172;32;1;1;6
29;15;648;104;0;13;42;111;10;1;2;5
21;28;729;65;0;10;74;160;79;0;5;5
21;13;209;27;0;11;36;158;6;0;4;6
28;25;138;211;1;14;24;211;75;0;2;5
20;28;94;261;0;10;72;298;75;0;3;6
34;15;423;328;1;10;28;130;99;1;5;5
20;18;379;189;1;10;61;93;90;0;2;5
29;17;129;359;0;12;80;123;18;1;4;6
40;24;456;309;1;12;29;247;22;0;4;5
34;23;524;189;0;10;54;198;23;1;4;5
24;22;417;245;0;14;17;76;85;0;2;5
38;11;401;67;1;11;14;187;50;0;3;5
29;30;117;70;1;10;33;214;99;1;1;5
28;21;362;468;1;12;14;229;6;1;5;6
22;29;683;420;1;12;76;180;34;1;4;5
24;23;404;329;0;11;38;167;83;1;5;5
27;21;501;198;1;14;39;128;32;0;3;5
30;13;395;284;1;10;45;264;88;0;2;5
35;10;316;409;0;11;15;270;93;1;2;6
36;23;227;450;1;16;48;117;68;0;4;5
32;14;34;461;0;15;60;203;49;1;5;6
22;9;72;223;1;11;16;152;8;1;5;5
33;28;228;283;1;15;49;232;63;0;2;6
39;27;486;489;0;15;61;109;7;0;5;4
29;21;539;370;0;10;61;128;1;0;5;5
38;28;256;119;0;14;14;73;5;1;3;5
20;21;91;110;0;14;51;142;89;1;5;5
26;9;270;494;0;14;58;291;24;0;1;5
21;23;462;58;1;12;16;241;53;1;5;7
36;30;108;48;0;14;48;99;88;0;1;6
30;14;572;39;0;11;41;78;22;1;2;5
20;20;715;84;1;13;75;95;83;1;5;5
25;24;526;163;1;13;43;257;90;0;4;5
27;25;470;225;1;11;47;121;12;0;4;5
37;22;174;128;0;13;14;181;97;0;1;5
34;28;124;407;1;13;38;260;44;1;1;7
33;12;309;277;0;14;62;240;18;1;1;5
32;9;696;310;0;16;66;271;30;0;3;4
36;26;85;297;0;13;70;168;18;0;5;7
25;27;659;294;0;11;33;168;2;1;5;6
26;26;640;450;1;11;72;117;63;0;2;5
25;16;260;308;1;10;51;227;69;0;2;5
37;17;248;77;0;15;76;122;15;0;1;5
40;26;575;300;0;14;20;64;23;0;4;6
39;19;459;145;1;15;13;255;95;1;3;5
20;16;29;402;1;12;66;290;72;1;4;5
30;20;641;470;0;11;67;286;99;0;3;5
35;11;671;115;1;12;57;101;19;0;2;7
28;22;609;472;1;14;20;142;10;1;4;6
39;9;227;113;1;11;38;292;63;1;4;4
20;22;125;26;1;13;70;258;34;0;2;6
20;14;572;329;1;16;15;199;93;0;5;5
38;30;362;414;1;10;56;263;14;0;4;6
20;9;308;448;0;14;27;168;84;1;2;6
25;12;368;434;0;11;27;89;13;1;2;5
36;28;46;279;1;12;54;164;10;0;3;5
21;29;301;479;1;12;22;156;69;0;2;6
23;16;322;276;0;15;32;120;72;1;2;6
34;30;294;230;1;15;68;80;24;1;2;5
21;27;414;268;0;13;20;101;38;0;2;6
34;14;316;183;0;16;27;263;32;1;5;5
27;25;458;74;0;16;37;84;99;1;2;5
26;30;337;53;0;11;33;145;7;0;5;5
29;11;112;402;0;13;14;105;83;0;5;5
32;18;149;379;1;11;67;106;27;0;5;6
24;28;168;66;0;13;16;209;21;1;3;5
22;19;374;131;1;15;49;66;77;1;3;6
31;9;647;438;1;15;10;165;1;0;1;5
24;12;343;244;1;16;36;248;97;0;2;5
22;23;611;433;0;10;59;149;44;0;5;5
34;12;386;374;0;16;73;80;38;0;4;5
39;21;556;340;1;12;57;158;43;1;5;6
23;26;528;154;0;16;56;228;25;0;5;5
36;27;34;405;0;16;10;73;52;0;2;5
36;15;268;380;1;11;50;102;90;1;5;5
20;24;370;161;0;13;70;258;9;0;3;5
37;12;251;451;1;10;58;66;94;1;3;5
39;14;702;385;1;11;60;217;37;1;5;5
37;17;117;20;0;13;47;116;55;0;3;5
20;14;607;20;1;15;41;105;97;1;1;5
29;28;40;122;1;16;80;108;68;1;2;3
39;27;418;375;1;15;31;296;22;1;5;5
34;23;633;31;0;12;71;265;41;0;5;5
36;17;617;176;1;12;16;221;93;0;2;5
33;29;263;67;0;14;48;132;7;1;3;5
40;29;202;283;0;16;38;167;48;0;5;6
35;20;125;45;0;15;29;129;66;1;1;6
20;28;23;492;1;13;37;273;73;1;2;6
27;23;474;121;0;12;76;122;58;1;5;5
38;9;677;330;0;11;75;105;14;1;5;6
33;30;489;334;0;10;23;111;19;1;4;6
20;14;479;131;0;12;34;197;87;1;3;6
27;29;471;326;0;15;45;279;81;0;2;6
33;10;568;474;1;15;63;73;3;0;5;4
28;10;251;406;1;13;27;97;29;1;4;4
20;19;512;304;1;12;76;74;78;0;2;5
23;14;506;276;0;16;12;275;19;0;1;5
35;13;608;258;1;16;19;168;100;0;5;5
20;23;640;88;1;13;50;230;95;1;2;6
27;22;210;370;1;10;28;260;71;0;3;6
31;22;113;48;1;10;63;91;21;1;2;5
40;10;167;493;1;10;57;93;99;1;1;5
23;15;466;279;0;13;13;74;31;1;2;5
32;12;99;96;0;10;24;115;52;1;4;5
20;20;445;466;1;10;25;97;82;0;5;5
27;18;390;47;0;15;10;284;29;1;5;6
32;9;353;280;0;15;69;204;7;0;1;5
40;14;549;194;0;13;56;192;28;0;4;5
31;25;239;261;1;11;61;289;58;0;4;5
38;20;721;39;0;10;54;119;42;1;5;5
31;16;441;193;0;12;35;108;90;1;3;5
37;14;618;353;0;14;35;130;79;0;5;5
21;23;170;269;0;16;59;162;46;0;4;5
25;19;699;416;1;14;11;130;4;0;3;5
20;28;557;286;1;15;30;121;74;1;2;4
35;23;338;58;0;14;28;152;58;0;3;5
38;24;243;415;0;16;55;150;61;1;2;6
33;26;553;288;0;11;32;236;34;1;3;5
24;22;600;241;0;11;15;205;87;0;5;5
23;13;551;409;0;13;24;170;73;1;5;6
27;18;373;411;0;12;14;200;34;0;2;5
35;11;44;414;0;11;22;74;50;1;5;5
36;21;359;368;1;10;35;135;67;0;2;5
26;19;261;235;1;15;65;242;81;0;2;5
40;18;457;388;1;11;39;219;22;1;4;5
24;26;52;443;1;11;65;127;77;1;4;5
40;16;468;73;1;14;69;204;7;1;4;5
37;18;61;395;0;16;44;203;80;0;1;6
34;12;550;136;0;16;26;204;12;0;3;5
39;24;222;46;1;12;76;178;39;0;1;5
30;24;560;178;1;16;37;159;23;0;3;6
20;10;537;262;0;10;79;137;73;1;1;5
21;15;397;407;1;10;47;103;51;0;4;5
26;13;511;460;0;10;27;266;69;0;3;5
33;13;270;478;0;15;23;266;74;1;4;5
36;24;617;170;0;10;42;163;14;0;5;6
39;20;727;384;1;16;31;246;11;1;2;6
33;28;221;110;0;10;35;250;95;0;3;5
36;22;379;67;0;16;17;168;19;1;3;6
30;10;70;139;0;10;77;61;92;0;3;6
23;24;462;44;0;16;28;238;84;0;1;5
20;23;626;282;0;10;29;233;18;0;5;5
31;23;461;500;0;12;35;78;42;0;4;5
32;19;597;467;0;16;35;232;15;1;1;5
23;21;388;162;1;16;40;134;27;1;4;6
37;28;453;134;0;16;46;83;26;0;1;6
38;16;677;449;1;10;32;164;56;1;3;6
25;22;730;11;0;16;19;273;67;1;3;5
39;20;434;198;1;12;38;252;95;0;2;5
39;22;576;256;0;15;39;116;70;1;2;5
20;15;480;488;1;12;61;113;43;1;3;5
22;26;471;162;1;16;62;247;93;1;4;5
36;10;497;275;1;14;49;287;52;0;4;6
30;21;723;416;0;11;44;173;40;1;3;5
37;13;301;220;0;10;46;84;50;0;1;6
34;17;72;17;1;15;40;200;85;0;5;6
20;29;673;254;1;10;43;99;56;0;5;5
37;19;624;327;1;11;37;167;19;0;3;5
20;10;709;250;0;16;63;149;51;0;3;6
33;22;715;446;0;14;31;274;38;0;3;5
39;20;264;68;0;14;61;110;1;1;2;6
36;30;309;354;0;11;69;139;73;0;4;5
28;15;106;169;0;14;28;171;74;1;3;5
22;25;562;298;1;15;62;118;44;1;3;6
40;30;650;190;1;11;17;254;11;1;4;6
22;26;185;41;1;13;59;209;97;1;5;5
30;20;629;155;0;16;38;72;1;0;2;6
28;30;398;401;1;14;75;272;15;1;3;6
38;11;194;265;1;16;44;64;88;0;4;5
22;25;109;121;1;15;23;192;19;1;5;5
24;30;140;267;1;16;18;114;84;0;3;6
32;17;273;140;0;12;47;298;27;0;1;5
28;17;295;204;1;16;32;256;2;0;5;5
39;11;525;295;1;15;11;258;78;1;1;5
27;11;534;51;1;15;38;82;4;0;5;5
33;27;422;296;0;14;12;148;19;1;3;5
32;14;29;375;1;13;25;288;54;1;1;5
39;16;363;26;1;15;72;275;18;0;1;6
24;10;94;72;0;12;12;184;3;0;3;6
29;17;78;401;0;10;66;75;93;0;5;5
29;19;137;340;1;15;72;220;87;0;5;6
37;17;472;230;0;14;56;286;58;0;1;5
36;19;79;291;0;13;62;195;72;0;2;6
37;29;265;110;0;12;38;162;5;0;5;5
40;30;633;284;0;15;75;158;57;0;3;6
22;21;468;234;0;10;22;196;92;0;4;5
29;13;324;460;1;13;70;243;17;1;4;5
20;26;307;136;0;14;61;249;42;1;1;7
30;17;707;166;0;11;28;232;78;0;1;6
40;29;441;487;1;14;64;254;88;0;3;6
34;24;702;42;0;15;38;251;85;1;2;5
32;11;223;234;0;12;68;262;56;0;4;5
30;21;635;428;0;15;34;227;95;0;4;7
28;21;148;67;0;15;56;241;86;1;5;6
24;21;254;440;0;11;35;262;29;0;3;6
35;24;405;277;1;10;16;70;6;0;5;7
38;19;706;61;1;10;17;68;30;0;2;7
22;12;585;345;1;12;51;254;82;1;1;7
34;29;331;484;0;10;40;80;51;0;3;5
29;24;638;362;0;16;71;88;33;1;1;6
34;24;126;263;0;16;69;266;17;1;4;5
36;22;133;213;0;14;73;290;27;1;1;6
25;19;678;303;0;14;73;230;54;0;2;5
35;18;622;179;0;12;45;146;46;0;3;4
34;14;291;458;0;16;54;283;40;0;4;6
37;10;520;435;1;14;71;273;83;1;2;5
30;20;476;486;0;12;12;258;19;1;4;6
24;28;315;164;0;10;47;194;53;0;5;6
24;24;328;361;1;11;27;158;95;0;4;5
26;13;529;393;1;11;42;143;95;1;5;5
23;26;632;292;1;15;71;86;40;1;3;5
30;27;431;247;1;15;54;245;44;1;2;7
32;19;256;390;1;16;68;184;17;0;3;5
34;23;559;304;0;15;41;116;49;1;1;5
31;12;327;61;0;14;26;141;6;1;1;5
20;30;513;375;0;10;18;245;95;1;1;5
27;16;730;157;0;13;38;71;26;0;4;7
40;22;129;489;0;12;67;174;5;1;4;5
21;16;40;416;0;12;22;233;62;0;1;8
27;30;637;449;1;10;36;158;77;1;5;6
32;20;105;384;0;14;24;275;12;0;4;4
38;13;34;13;0;13;45;96;27;1;2;6
31;12;124;252;1;15;79;284;92;0;4;3
36;28;319;201;1;14;72;276;99;0;3;4
32;10;198;78;0;16;29;77;81;1;5;5
38;11;683;340;0;16;76;132;53;1;1;5
38;12;185;162;1;13;20;118;59;0;1;7
23;26;588;408;1;14;53;66;94;0;1;7
40;22;227;196;1;13;45;116;82;1;1;7
38;16;560;92;1;14;12;291;57;1;2;5
39;25;189;437;0;10;10;173;52;1;2;7
28;9;225;151;1;16;28;280;40;1;1;5
33;18;663;401;0;15;36;152;38;1;1;6
20;17;517;45;1;12;33;252;27;0;3;5
20;22;607;159;0;12;17;289;10;0;4;6
35;18;717;324;0;12;43;185;45;1;4;5
21;19;402;86;1;16;77;287;56;1;4;5
25;12;134;70;1;14;68;239;51;0;4;6
37;26;433;456;0;14;22;61;61;0;4;5
20;29;314;190;0;10;45;200;26;1;1;5
33;28;573;449;0;10;55;184;5;1;5;5
23;20;171;188;0;13;80;275;1;1;2;5
39;14;310;236;1;14;73;89;87;1;5;5
22;13;713;19;0;10;18;60;38;0;2;6
40;10;443;203;1;13;73;298;35;1;3;6
26;16;579;220;1;16;44;76;17;0;4;7
27;22;532;19;0;12;32;171;91;0;3;6
32;20;613;403;1;13;72;218;37;0;2;7
35;17;648;249;1;11;49;143;88;0;2;7
26;14;234;31;1;14;62;70;42;0;3;6
32;18;593;413;1;10;67;67;6;1;1;5
39;27;547;214;1;12;38;61;27;1;2;6
26;18;330;397;1;11;76;202;22;0;4;5
25;22;53;292;1;12;66;128;8;1;1;5
33;22;35;386;1;10;44;62;98;1;1;5
36;20;560;200;0;10;56;106;97;1;2;5
23;18;611;391;0;14;76;115;80;1;5;6
28;11;320;106;0;13;59;82;52;1;4;6
39;24;406;45;0;11;67;212;91;1;3;6
24;23;519;146;0;16;25;156;15;0;1;6
30;27;54;86;1;10;41;142;27;0;5;6
21;27;568;105;0;13;74;139;32;0;3;5
23;20;337;337;0;13;31;161;23;0;1;4
22;24;497;424;1;12;80;80;36;1;4;7
36;19;603;418;1;12;22;236;75;1;4;7
20;19;126;291;1;13;48;230;9;1;3;7
24;16;388;304;1;11;65;244;11;0;4;4
21;19;674;166;1;11;74;61;39;0;5;6
40;15;300;452;0;16;20;135;25;0;3;6
29;25;689;254;0;12;68;63;90;1;4;5
25;22;566;353;1;11;17;246;93;0;5;5
21;22;337;229;0;10;15;203;86;1;4;6
30;27;324;254;0;12;25;160;100;0;4;6
25;26;487;78;0;15;36;194;38;1;5;5
36;13;605;135;1;13;46;114;68;0;2;6
29;16;629;241;1;16;17;164;54;0;1;5
36;11;515;44;1;16;30;181;13;0;2;6
26;29;389;215;0;14;53;186;49;0;5;7
37;11;578;440;1;16;80;107;94;0;5;6
40;27;421;429;1;12;43;73;5;1;4;5
26;29;244;402;1;16;51;120;44;0;4;5
26;26;575;363;1;15;33;113;71;1;5;5
31;29;515;401;1;10;80;89;82;1;4;6
27;14;635;110;1;12;57;176;54;0;3;5
30;23;108;122;0;12;48;73;13;0;3;6
24;9;285;372;1;12;76;265;89;0;1;6
28;14;194;472;1;11;65;246;52;1;5;7
28;27;192;432;1;10;52;141;24;1;5;6
39;10;601;205;0;10;38;73;74;1;1;7
40;16;584;425;0;12;23;102;75;0;2;3
21;13;215;151;1;15;32;181;41;1;5;5
37;9;236;334;1;14;58;187;98;1;1;7
26;13;501;210;1;10;76;60;95;0;2;7
40;13;641;108;0;15;31;168;78;0;5;7
20;18;619;195;0;16;40;255;2;1;3;7
28;22;579;315;1;11;24;200;83;1;1;5
38;23;68;150;0;15;38;196;98;0;1;5
31;12;410;102;1;11;21;288;42;1;1;6
29;9;78;220;1;13;47;223;100;0;2;6
36;22;168;19;1;13;56;248;48;1;3;6
24;26;505;33;0;11;26;75;4;1;3;6
20;29;636;246;1;10;44;204;64;1;1;6
26;23;717;283;0;10;19;125;50;1;3;6
24;14;580;95;1;14;66;133;70;1;3;7
27;21;194;371;0;14;37;153;21;0;1;6
25;29;447;471;1;16;12;274;99;1;1;6
36;27;186;294;1;13;16;105;34;0;1;5
29;21;407;488;0;14;52;254;78;1;4;6
37;10;173;236;1;15;69;140;95;0;2;6
22;14;51;307;1;13;54;176;10;0;1;6
20;10;322;364;1;12;55;212;36;0;5;5
36;9;33;317;1;15;20;274;38;0;3;6
38;12;362;236;1;15;42;195;48;0;2;6
21;24;520;454;0;10;57;143;8;0;5;6
32;17;721;105;0;16;49;122;95;0;1;5
30;13;354;343;1;16;34;104;85;1;4;7
24;19;572;179;1;16;15;115;26;1;5;6
40;19;511;164;0;13;73;125;67;0;1;4
34;24;271;222;0;12;16;100;39;0;4;5
30;17;54;455;1;14;60;260;12;1;3;7
29;9;336;385;0;12;52;292;21;0;5;5
34;24;55;63;0;16;70;212;71;0;4;5
26;14;104;127;0;11;54;119;89;1;3;6
30;12;577;16;1;14;64;129;78;1;1;5
28;23;319;175;1;10;40;234;27;1;3;5
37;17;580;439;0;11;76;156;42;1;1;6
26;13;590;383;0;15;73;71;26;0;2;6
32;18;385;294;0;13;61;235;47;1;5;4
22;26;159;184;0;14;46;208;89;0;2;7
27;16;178;402;0;15;46;200;23;1;2;5
29;27;436;147;0;15;27;73;67;0;2;7
32;27;646;312;1;15;36;150;71;1;2;7
38;10;526;270;1;11;60;263;57;0;4;7
32;24;648;431;1;10;62;172;72;0;2;7
33;20;585;340;0;16;57;217;4;0;1;7
24;20;666;443;1;16;35;87;56;0;3;7
37;14;49;432;1;10;16;133;96;0;4;7
34;26;471;393;1;11;21;207;56;1;5;7
33;29;149;488;0;11;78;299;83;1;1;7
28;12;479;40;1;13;61;213;63;1;4;7
34;17;609;352;0;11;76;137;13;1;4;7
26;26;205;263;1;14;19;259;72;1;3;7
30;15;283;248;1;10;43;256;36;1;5;7
24;20;707;410;1;12;31;281;72;0;3;7
32;21;318;29;0;15;76;130;38;0;4;6
31;20;426;185;1;12;50;83;67;0;4;5
30;18;265;495;1;16;15;97;85;0;4;6
26;30;438;10;0;12;72;218;71;0;4;6
36;16;252;365;1;11;43;238;4;0;3;7
37;22;133;388;1;13;10;139;89;0;2;5
28;22;312;298;1;12;53;244;55;1;5;6
39;20;275;141;1;11;36;80;45;0;5;5
20;12;170;455;1;16;68;271;49;1;2;5
34;14;499;52;1;10;62;108;68;0;5;6
22;13;180;117;0;11;66;258;73;0;1;6
40;29;77;409;0;16;45;165;60;0;1;6
20;29;694;349;0;14;16;298;93;0;2;7
34;27;645;12;1;15;61;100;60;0;4;5
31;10;321;324;0;16;48;256;55;0;3;6
20;27;412;334;1;16;71;199;36;0;2;5
40;10;457;142;1;14;35;219;99;0;4;6
33;19;544;428;1;12;54;120;74;0;3;6
29;29;470;366;1;15;72;198;77;1;2;7
35;14;601;273;0;15;40;256;44;0;5;5
32;11;700;210;1;15;36;140;41;1;3;7
33;16;682;411;1;10;70;110;78;0;1;5
31;19;565;380;1;15;30;293;44;1;1;5
24;9;621;372;0;13;23;165;55;1;1;5
28;20;217;268;0;13;62;194;6;1;5;7
27;12;345;299;0;11;45;181;77;0;2;5
30;21;442;326;1;16;66;259;94;0;1;6
30;22;547;421;1;10;20;121;27;1;3;5
30;25;390;80;0;11;31;271;41;0;3;6
35;26;674;356;0;13;17;184;50;1;4;6
25;22;728;196;1;11;21;118;43;1;3;5
23;30;730;237;1;10;39;200;32;1;5;6
21;11;29;124;0;14;60;122;77;1;2;7
21;17;677;345;0;15;43;64;84;1;5;5
37;22;610;59;0;14;65;190;66;1;2;5
24;9;562;238;0;10;66;92;1;1;4;6
32;24;714;256;1;14;39;266;99;1;4;5
33;19;670;348;1;10;59;105;45;1;5;5
24;22;596;432;1;14;78;213;2;0;5;6
37;19;447;81;1;10;18;100;19;1;5;5
20;18;418;357;0;15;70;178;53;0;2;5
21;27;598;424;1;16;78;295;22;1;4;6
33;28;598;229;0;14;58;223;65;1;1;7
33;28;716;41;0;14;55;237;12;1;5;7
26;27;386;271;0;16;52;293;26;1;5;6
26;17;695;400;0;13;79;184;52;1;5;6
38;13;466;494;0;13;75;268;22;0;2;7
23;27;562;286;0;12;73;255;78;0;3;7
30;24;170;238;1;13;23;60;25;0;5;7
25;17;500;57;1;14;79;153;40;0;1;7
28;26;225;151;1;10;32;196;2;0;4;5
34;12;146;40;1;14;48;262;27;0;4;7
25;13;97;396;1;10;28;147;63;1;5;7
32;23;455;486;1;12;44;227;62;1;4;7
36;12;221;450;1;12;33;62;14;1;3;7
38;20;336;21;1;12;58;226;86;1;5;5
34;23;548;413;1;13;49;250;23;0;1;7
20;10;240;318;0;13;80;176;62;1;3;6
22;10;170;401;0;12;29;171;21;0;2;5
32;18;705;66;0;13;67;204;60;0;3;6
31;22;599;400;1;16;57;272;87;1;4;6
23;17;119;145;0;10;33;268;41;0;2;6
35;13;362;159;0;12;67;219;39;1;3;7
31;19;541;48;1;10;28;291;48;1;3;6
23;12;208;175;0;10;18;69;31;0;5;6
38;25;114;409;0;11;38;167;92;1;4;5
31;28;123;17;1;13;66;180;71;1;5;6
23;21;396;263;0;14;56;273;8;1;3;6
28;20;152;406;0;12;12;237;36;0;4;5
34;10;622;214;1;15;45;163;16;1;5;6
40;22;71;117;1;11;22;140;6;0;3;7
38;18;606;118;1;15;19;114;40;1;4;6
36;23;41;189;0;10;26;283;92;0;4;6
29;27;591;312;0;14;74;193;71;0;2;5
38;20;699;207;0;14;31;90;77;0;2;6
37;14;178;30;0;13;68;72;2;1;5;7
32;23;248;449;0;13;74;126;17;0;5;7
32;25;451;37;1;15;62;182;58;1;3;7
39;21;163;186;0;13;21;267;86;0;2;5
23;27;289;218;1;12;33;285;52;1;1;6
30;20;507;300;0;11;56;279;43;1;5;6
29;15;652;200;0;12;75;299;5;1;1;7
35;21;219;98;0;16;55;116;13;1;2;7
31;30;360;249;0;12;72;220;39;0;4;5
31;9;453;212;1;15;57;189;91;0;4;7
24;15;426;490;1;16;23;255;2;1;4;6
36;30;647;55;1;11;41;223;69;1;4;5
35;30;489;179;0;15;13;173;23;0;4;6
40;19;521;305;0;10;77;123;78;0;3;6
34;9;447;202;0;12;49;94;2;1;2;7
38;21;708;373;1;14;61;130;38;1;2;6
35;23;710;138;0;10;70;266;4;1;1;6
31;30;169;395;0;13;26;88;11;0;4;6
30;13;237;267;1;10;48;294;72;0;4;5
30;15;80;377;0;12;10;265;87;0;5;6
32;26;187;385;0;11;34;300;68;1;2;6
34;21;654;216;0;13;13;157;0;0;2;5
33;14;98;167;1;11;68;227;11;1;4;5
21;21;396;331;1;10;59;120;7;0;3;5
23;17;193;136;0;15;64;236;36;1;1;7
25;15;593;148;0;11;69;103;29;0;2;6
38;12;174;261;1;12;51;277;27;1;4;6
38;13;134;111;0;11;66;165;42;1;1;7
25;10;43;391;0;10;30;222;12;0;3;5
22;27;43;132;0;13;70;294;0;0;4;7
40;16;273;214;0;15;62;211;9;0;5;7
39;28;87;17;1;15;72;108;56;1;1;6
36;26;411;305;0;12;10;96;43;0;4;8
30;27;273;448;1;11;29;171;14;1;4;6
34;13;169;392;1;12;24;164;99;0;1;6
31;10;91;360;0;15;18;154;87;0;1;6
22;17;675;130;0;15;25;179;88;1;4;6
22;12;111;174;1;12;70;280;57;1;1;7
30;20;449;133;1;12;65;222;36;1;2;7
35;18;116;423;1;16;76;176;8;1;3;7
27;26;442;229;1;15;32;125;39;0;4;5
23;18;545;436;1;13;13;267;97;1;4;7
23;17;342;125;1;12;61;280;95;1;1;5
22;29;105;468;1;11;70;117;16;1;1;6
27;17;483;77;0;16;39;72;100;1;2;6
37;18;697;408;0;10;76;81;61;0;1;5
34;22;336;150;1;16;33;224;36;1;4;7
33;12;53;151;1;16;24;176;1;0;3;6
25;10;590;219;0;16;55;94;34;1;5;5
27;24;577;271;0;12;15;213;55;1;2;5
23;16;217;290;1;15;18;140;47;1;1;7
32;16;91;202;1;12;41;116;59;1;5;6
38;28;620;60;0;12;61;236;39;0;4;7
36;24;44;156;1;12;57;195;72;1;5;6
31;10;496;60;1;12;56;72;74;0;4;6
31;22;145;237;1;13;50;152;38;0;5;6
20;16;39;48;0;16;60;198;57;1;2;5
25;21;647;194;1;10;75;129;96;0;4;7
25;23;475;115;0;12;26;143;45;0;4;6
22;10;347;204;1;14;79;186;67;1;5;7
40;16;529;476;1;14;44;117;83;0;3;7
22;16;474;391;0;15;32;175;39;1;2;8
25;24;393;210;0;13;69;278;26;1;1;6
40;11;367;61;1;13;57;62;50;0;2;6
30;27;631;14;1;16;78;87;4;1;4;7
36;11;118;166;0;10;29;106;46;1;3;6
32;14;196;422;0;10;45;285;50;1;2;5
29;21;513;500;0;10;10;277;37;1;1;6
29;13;369;270;1;10;27;170;18;0;2;5
34;27;296;341;1;11;14;295;24;1;4;7
33;16;241;43;0;12;65;166;11;0;1;5
25;29;267;125;1;16;30;139;47;1;4;6
30;27;68;373;1;14;61;167;28;0;5;6
23;20;592;112;0;12;54;131;58;0;1;6
38;30;118;197;1;10;49;196;16;0;1;6
20;11;654;125;1;13;64;289;92;0;4;6
22;28;186;329;0;16;12;240;68;0;2;5
23;9;561;176;0;10;73;255;8;1;5;6
38;21;259;41;0;13;64;127;60;0;4;7
30;15;136;291;1;12;47;92;95;0;4;5
38;21;253;156;0;13;76;114;11;0;5;6
27;18;510;401;0;12;80;219;22;0;1;6
24;13;155;265;1;10;20;262;100;1;5;7
32;23;349;428;0;12;12;158;43;0;2;6
32;28;677;169;0;11;53;152;98;0;4;6
36;16;318;135;1;14;11;262;81;1;2;6
29;17;385;145;1;11;34;102;13;0;3;6
39;18;26;371;1;12;50;256;49;1;1;6
21;25;131;65;0;13;59;284;73;0;2;6
37;24;208;229;0;15;47;178;98;1;1;6
21;27;212;159;1;12;10;105;24;1;1;5
32;17;21;198;0;14;18;294;38;1;2;8
36;24;418;112;0;10;57;239;6;1;5;6
37;17;357;34;1;16;40;241;90;1;2;6
33;18;345;498;1;15;52;71;15;1;2;6
29;28;42;465;1;12;26;200;61;1;2;4
33;27;646;279;1;16;44;276;50;0;4;7
34;15;671;307;1;10;34;143;48;0;5;6
28;11;309;429;0;14;41;106;3;1;2;6
22;22;527;467;1;10;53;108;8;1;2;5
21;25;443;396;1;15;26;295;31;1;4;6
40;18;132;363;0;10;72;111;43;1;2;6
37;30;583;431;0;12;43;166;17;0;1;5
37;13;644;177;1;11;63;205;24;1;1;7
38;24;448;419;1;13;66;65;75;1;1;7
34;10;348;160;1;11;64;84;7;1;2;7
36;17;594;347;0;10;22;292;48;1;4;6
31;22;423;104;1;12;22;281;99;0;1;6
39;13;390;418;1;14;58;98;94;1;1;6
37;28;515;496;1;13;40;171;72;1;3;5
35;14;288;260;0;12;32;112;85;0;3;6
29;9;277;252;0;14;38;157;88;0;2;6
39;20;381;193;0;13;15;281;56;1;2;6
31;10;637;96;0;14;58;112;6;1;4;6
24;19;98;231;1;10;73;102;67;0;4;6
40;24;67;102;0;16;21;171;54;0;2;5
24;18;611;307;1;11;60;109;34;0;1;6
22;11;557;207;0;13;57;98;6;0;1;6
35;20;176;53;1;15;38;156;43;0;4;7
39;28;703;443;0;15;26;116;60;0;2;6
39;24;80;424;1;15;49;276;28;0;4;6
25;14;630;239;1;12;47;175;72;0;2;7
32;20;41;48;1;10;46;97;6;0;1;6
35;15;706;477;1;11;36;235;72;0;4;5
36;30;307;292;0;10;16;267;68;1;1;6
37;12;120;82;0;14;50;253;1;0;5;6
21;30;205;53;1;15;20;101;67;1;2;5
27;14;577;439;0;14;64;287;64;0;2;7
23;20;167;447;1;12;32;80;18;0;1;7
